UserID,Gender,Age,Occupation,ZipCode,RatingCount,AvgRating,StdRating,RatingRange,AgeGroup,Occupation_0,Occupation_1,Occupation_2,Occupation_3,Occupation_4,Occupation_5,Occupation_6,Occupation_7,Occupation_8,Occupation_9,Occupation_10,Occupation_11,Occupation_12,Occupation_13,Occupation_14,Occupation_15,Occupation_16,Occupation_17,Occupation_18,Occupation_19,Occupation_20,GenderMale
960,M,1,10,45244,128,3.9375,1.0252712,4.0,<18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
961,M,18,10,10016,50,3.74,0.8526071,3.0,<18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
962,F,25,1,80020,51,4.0392156,0.89354986,3.0,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
963,M,25,0,48197,424,3.4339623,0.9701831,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
964,M,25,7,94123,78,3.7179487,0.9789663,3.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
965,M,56,7,10954,77,4.1168833,0.94554394,4.0,50+,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
966,M,56,2,92262,165,3.5636363,1.2459246,4.0,50+,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
967,F,18,0,43615,91,3.5384614,0.9464283,4.0,<18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
968,M,50,12,94530,61,4.1311474,0.82614386,3.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
969,F,25,11,19103,26,4.1153846,1.1773504,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
970,M,25,0,27615,549,3.1493626,1.1055206,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
971,M,25,12,43615,223,3.3318386,0.89905846,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
972,M,45,1,02138,35,3.3714285,1.3522468,4.0,35-45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
973,F,25,1,80026,217,3.3963134,1.1302185,4.0,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
974,M,35,19,94930,60,3.7333333,1.0061955,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
975,M,35,0,98136,404,3.259901,1.0107492,4.0,25-35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
976,M,35,14,89113,55,3.3636363,0.77849895,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
977,M,25,2,80110,240,3.7625,1.0216537,4.0,18-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
978,M,18,0,19116,44,3.8863637,1.2429506,4.0,<18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
979,M,1,10,48073,74,4.0405407,0.97135955,3.0,<18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
980,M,25,6,92014,135,3.2222223,1.2318332,4.0,18-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
981,M,25,20,02141,227,3.3303964,1.0136682,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
982,F,25,9,92064,51,4.1764708,0.766965,2.0,18-25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
983,F,25,16,99224,78,4.1153846,1.0317149,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
984,M,50,16,92129,694,3.5417867,0.8185161,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
985,M,25,4,32608,146,4.212329,0.6665289,2.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
986,F,56,0,19004,22,3.7727273,1.192509,4.0,50+,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
987,F,35,17,48098,176,4.0170455,0.85840005,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
988,M,50,11,48823,73,3.8493152,1.0887203,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
989,M,50,0,20706,44,4.681818,0.6387752,3.0,45-50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
990,M,18,6,10004,102,3.5490196,0.9608933,4.0,<18,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
991,F,25,9,48103,60,3.75,0.8561839,3.0,18-25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
992,F,35,3,02780,31,3.419355,1.204829,4.0,25-35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
993,M,25,0,45678,58,3.3448277,1.0687215,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
994,M,18,2,92109,39,4.1538463,0.7447522,3.0,<18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
995,F,18,4,96803,49,3.8979592,0.96274126,3.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
996,M,25,17,98102,296,3.9358108,0.78929365,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
997,M,1,19,15748,30,3.9333334,0.78491527,3.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
998,M,45,20,10019,135,4.1185184,0.8380134,4.0,35-45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
999,M,25,15,62558,412,3.1868932,1.0188124,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1000,F,25,6,90027,84,4.1309524,0.7569718,3.0,18-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1001,M,25,4,90210,377,3.65252,1.053717,4.0,18-25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1002,M,50,11,07043,66,4.1363635,0.8750624,3.0,45-50,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1003,M,25,2,19320,29,4.137931,0.7894002,2.0,18-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1004,M,25,3,95136,481,3.160083,1.0998803,4.0,18-25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1005,M,35,11,08003,92,4.1413045,1.2366343,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1006,M,18,4,53220,44,3.0681818,1.3011216,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1007,M,50,12,01960,32,4.21875,0.79247975,2.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1008,M,35,3,77064,50,3.84,0.8171628,4.0,25-35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1009,M,50,7,48315,52,3.8269231,1.0426428,4.0,45-50,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1010,M,25,0,10310,1004,2.4750996,1.2148867,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1011,M,25,8,92115,37,3.7027028,0.93881917,3.0,18-25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
1012,F,35,1,30004,55,3.3636363,1.3383743,4.0,25-35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1013,M,56,13,02576,46,3.847826,1.0947834,4.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1014,F,45,17,03054,39,3.4871795,1.1892456,4.0,35-45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1015,M,35,3,11220,1286,3.726283,0.9908734,4.0,25-35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1016,M,56,16,60044,151,3.7880795,0.7883254,4.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1017,M,35,0,30906,521,3.2514396,1.2326187,4.0,25-35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1018,M,18,4,95616,122,4.155738,0.8721636,3.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1019,M,35,1,60640,928,3.0107758,1.2384927,4.0,25-35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1020,M,18,20,93455,88,3.9886363,0.7655562,3.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1021,M,35,0,94559,131,4.6946564,0.6188467,3.0,25-35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1022,M,25,3,00918,146,3.5616438,1.2863882,4.0,18-25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1023,M,56,13,92675,41,4.0731707,0.90526915,4.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1024,F,35,1,74135,43,3.6976745,1.1450698,4.0,25-35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1025,M,25,16,34677,33,3.7575758,1.2507573,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1026,F,45,0,19130,44,4.0,1.0342957,4.0,35-45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1027,M,18,4,77005,46,3.826087,0.9730673,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1028,F,45,7,03848,61,3.9672132,0.965526,4.0,35-45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1029,M,25,0,20015,256,3.1953125,1.2081981,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1030,M,25,7,97303,171,3.5789473,1.0337943,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1031,M,35,16,19803,155,4.0709677,0.7395126,4.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1032,M,50,16,19425,103,3.9417477,0.9055953,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1033,M,25,5,60076,194,3.2886598,1.1998166,4.0,18-25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1034,F,35,1,82601,337,3.4836795,1.0091254,4.0,25-35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1035,M,18,2,15956,91,3.8241758,1.4876783,4.0,<18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1036,M,35,7,28036,50,4.32,0.84370416,3.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1037,M,45,7,02081,38,3.5789473,0.8893234,3.0,35-45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1038,F,56,15,20194,148,3.9324324,1.1348659,4.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1039,F,35,1,02346,28,2.892857,1.4488639,4.0,25-35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1040,M,25,11,76309,259,4.2355213,0.6780993,3.0,18-25,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1041,M,45,2,94306,85,4.317647,0.7272218,3.0,35-45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1042,M,35,5,92801,45,2.7555556,1.0259266,4.0,25-35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1043,F,50,11,87004,36,3.9166667,0.9964222,3.0,45-50,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1044,M,25,20,72701,144,3.7638888,0.7571211,3.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1045,F,1,10,77477,37,3.5405405,1.2822418,4.0,<18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
1046,M,56,18,53404-1230,26,3.8846154,0.7656068,2.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1047,M,18,0,62225,76,3.881579,0.8321395,4.0,<18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1048,M,35,6,75225,41,4.0,0.6324555,2.0,25-35,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1049,M,45,14,95002,36,3.5833333,0.96732324,4.0,35-45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1050,M,25,1,97302,564,2.9007092,0.9333373,4.0,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1051,F,25,0,60513,862,3.4663572,1.3676723,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1052,F,35,2,75214,67,4.3432837,0.8448102,4.0,25-35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1053,M,35,0,18360,335,3.3432837,1.0403857,4.0,25-35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1054,M,1,10,75040,127,3.8897638,1.1424587,4.0,<18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1055,M,35,0,91505,78,3.4487178,1.1804405,4.0,25-35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1056,M,1,0,48133,76,3.4736843,1.4830031,4.0,<18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1057,M,45,17,73069,179,3.726257,0.9931976,4.0,35-45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1058,M,25,1,97321,357,3.7955182,0.7754535,3.0,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1059,F,25,0,97213,513,2.8888888,1.1342214,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1060,M,18,10,11235,80,3.35,1.1262125,4.0,<18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1061,M,45,0,46060,51,3.9803922,1.1400034,4.0,35-45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1062,M,50,19,59457,194,4.484536,0.5867872,2.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1063,M,35,7,50265,100,4.18,0.86899453,3.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1064,M,25,7,91344,103,3.7087379,0.7998905,3.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1065,F,25,0,94402,88,3.715909,0.8703132,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1066,M,45,12,02151,122,3.5327868,1.0616097,4.0,35-45,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1067,M,35,12,94402,96,3.96875,0.7739594,3.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1068,F,18,4,77581,597,3.7336683,0.98192835,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1069,M,25,20,98105,609,2.8719213,1.4475534,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1070,F,45,2,20036,21,3.6190476,1.6271505,4.0,35-45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1071,M,50,16,13045,143,4.4265733,1.0242792,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1072,F,35,7,07601,105,4.047619,0.78912014,4.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1073,F,25,6,72211,116,4.1465516,0.9713667,4.0,18-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1074,M,45,17,48073,192,3.4479167,1.0116576,4.0,35-45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1075,F,25,6,60660,41,4.0487804,0.80471176,3.0,18-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1076,F,25,3,27606,41,3.2439024,1.3924886,4.0,18-25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1077,M,25,3,60660,309,4.0194173,0.91147715,4.0,18-25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1078,F,45,9,95661,127,3.984252,0.9342194,4.0,35-45,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1079,M,25,7,98115,121,3.586777,1.2561145,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1080,M,56,7,08854,54,3.7407408,1.5194982,4.0,50+,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1081,M,18,4,68144-2410,34,4.147059,1.1840442,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1082,M,45,7,48170,57,4.3333335,0.7637626,3.0,35-45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1083,M,56,0,27705,26,2.6923077,1.5432234,4.0,50+,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1084,M,1,19,03226,180,3.15,1.0700337,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1085,M,25,7,34695,35,3.7142856,1.1264579,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1086,M,18,4,98225,312,3.8621795,0.9641045,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1087,M,25,16,08826,392,3.7908163,1.0570031,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1088,F,1,10,98103,1176,3.337585,1.0594976,4.0,<18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
1089,M,35,6,37853,72,4.0,0.6500271,2.0,25-35,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1090,M,25,7,94105,73,3.369863,0.88986343,4.0,18-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1091,M,18,5,345567,33,2.6969697,0.88334763,3.0,<18,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1092,F,18,4,49525,51,4.0588236,1.1029372,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1093,M,50,14,60504,70,3.3857143,0.95238614,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1094,F,18,0,92626,164,3.621951,0.94823366,4.0,<18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1095,F,56,6,08753,36,4.0,1.1710801,4.0,50+,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1096,M,1,10,80439,268,2.5895522,1.225281,4.0,<18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1097,M,18,17,92109,168,3.4702382,1.0435177,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1098,M,35,7,94945,32,4.1875,1.1482806,4.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1099,M,25,17,77059,188,3.5106382,1.3582363,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1100,M,25,0,60090,508,2.198819,1.2878734,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1101,M,35,1,06417,518,3.3243244,1.22791,4.0,25-35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1102,M,18,1,55408,27,2.2592592,1.8311954,4.0,<18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1103,F,45,7,60605,60,3.5333333,0.9471933,4.0,35-45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1104,M,35,11,10023,54,3.8333333,0.94669235,3.0,25-35,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1105,M,35,6,48105,161,3.931677,0.96257615,4.0,25-35,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1106,M,18,4,90241,64,3.78125,1.0906347,3.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1107,F,50,1,02324,78,3.7051282,0.8989023,4.0,45-50,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1108,M,56,1,93003,44,4.1136365,0.9204627,4.0,50+,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1109,M,18,10,45904,205,3.0878048,1.3180859,4.0,<18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1110,F,56,6,77005,49,4.3265305,0.77426726,2.0,50+,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1111,F,50,16,44319,33,4.030303,1.4680951,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1112,M,18,6,19104,679,3.441826,1.2417587,4.0,<18,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1113,M,18,4,97215,319,3.9749217,0.81611013,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1114,F,18,9,75801,134,3.4626865,1.4543517,4.0,<18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1115,F,25,1,60551,109,3.1743119,1.2083355,4.0,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1116,M,25,15,92121,142,3.866197,0.96923506,4.0,18-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1117,M,18,14,10017,754,3.7771883,0.9380319,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1118,M,50,13,02718,30,3.6666667,0.9589266,3.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1119,M,35,1,90504,395,3.7873418,0.8031295,4.0,25-35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1120,M,18,4,95616,735,3.7646258,0.9823235,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1121,M,56,7,78701,289,3.9550173,0.83419794,4.0,50+,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1122,M,56,14,02632,114,3.2280703,0.92205125,4.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1123,M,50,0,91789,30,3.3666666,1.0333519,4.0,45-50,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1124,M,25,2,60156,389,3.7712083,1.063254,4.0,18-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1125,F,18,4,53715,580,3.2224138,1.1169201,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1126,M,56,16,13031,21,3.7619047,1.0910895,4.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1127,M,25,0,11788,131,3.221374,1.2727323,4.0,18-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1128,M,25,1,72701,498,3.2168674,1.0826771,4.0,18-25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1129,M,35,17,22309,103,4.145631,0.67747754,2.0,25-35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1130,M,18,7,60012,279,3.8494623,1.1469029,4.0,<18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1131,M,56,13,12570,103,4.7961164,0.42838556,2.0,50+,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1132,M,18,12,98225,163,4.3435583,0.8117986,4.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1133,M,18,2,90038,168,3.3869047,1.2805575,4.0,<18,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1134,M,18,20,19114,150,4.42,0.87676954,3.0,<18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1135,M,50,13,98201,172,3.8139534,1.0088686,4.0,45-50,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1136,F,35,7,90274,56,3.267857,1.0529797,4.0,25-35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1137,M,18,4,13165,564,3.744681,1.0264997,4.0,<18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
